trade_date,close,pe
2008-01-25,1330.61,15.8174
2008-01-28,1353.97,16.0869
2008-01-29,1362.3,16.1786
2008-01-30,1355.81,16.1019
2008-01-31,1378.55,16.3495
2008-02-01,1395.42,16.5505
2008-02-04,1380.82,16.3832
2008-02-05,1336.64,15.8592
2008-02-06,1326.45,15.7377
2008-02-07,1336.91,15.8624
2008-02-08,1331.29,15.7954
2008-02-11,1339.13,15.8879
2008-02-12,1348.86,16.0032
2008-02-13,1367.21,16.2209
2008-02-14,1348.86,16.0031
2008-02-15,1349.99,16.0165
2008-02-19,1348.78,16.0007
2008-02-20,1360.03,16.1342
2008-02-21,1342.53,15.9266
2008-02-22,1353.11,16.0517
2008-02-25,1371.8,16.2724
2008-02-26,1381.29,16.3846
2008-02-27,1380.02,16.3699
2008-02-28,1367.68,16.2292
2008-02-29,1330.63,15.8434
2008-03-03,1331.34,15.852
2008-03-04,1326.75,15.7975
2008-03-05,1333.7,15.8802
2008-03-06,1304.34,15.5305
2008-03-07,1293.37,15.3999
2008-03-10,1273.37,15.1675
2008-03-11,1320.65,15.7307
2008-03-12,1308.77,15.5893
2008-03-13,1315.48,15.6688
2008-03-14,1288.14,15.3426
2008-03-17,1276.6,15.2048
2008-03-18,1330.74,15.8497
2008-03-19,1298.42,15.4644
2008-03-20,1329.51,15.8351
2008-03-24,1349.88,16.1365
2008-03-25,1352.99,16.1737
2008-03-26,1341.13,16.0477
2008-03-27,1325.76,15.8635
2008-03-28,1315.22,15.8077
2008-03-31,1322.7,16.7188
2008-04-01,1370.18,17.3192
2008-04-02,1367.53,17.2855
2008-04-03,1369.31,17.3076
2008-04-04,1370.4,17.3216
2008-04-07,1372.54,17.349
2008-04-08,1365.54,17.2601
2008-04-09,1354.49,17.1217
2008-04-10,1360.55,17.2
2008-04-11,1332.83,16.8494
2008-04-14,1328.32,16.7924
